term_str,n,n_chars,p,i,max_pos,n_pos,cat_pos,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,df,idf,dfidf
opinions,20,8,4.5784086824942256e-05,14.414794226507823,NNS,4,"{'NNS', 'JJ', 'NN', 'JJR'}",0,opinion,opinion,opin,0.1743071154128988,11,4.893715206860786,53.83086727546864
opium,2,5,4.578408682494225e-06,17.736722321395185,NN,2,"{'FW', 'NN'}",0,opium,opium,op,0.001749166961679004,1,8.353146825498083,8.353146825498083
opponent,11,8,2.518124775371824e-05,15.277290702757888,NN,1,{'NN'},0,oppon,oppon,oppon,0.013165134196926248,6,5.768184324776926,34.60910594866156
opponents,12,9,2.7470452094965352e-05,15.151759820674028,NNS,2,"{'NNS', 'NN'}",0,oppon,oppon,oppon,0.15646723276240945,8,5.353146825498083,42.825174603984664
opportune,2,9,4.578408682494225e-06,17.736722321395185,RB,2,"{'JJ', 'RB'}",0,opportun,opportun,opportun,0.0077445864672740766,2,7.353146825498083,14.706293650996166
opportunities,6,13,1.3735226047482676e-05,16.15175982067403,NNS,1,{'NNS'},0,opportun,opportun,opportun,0.014829521287784975,5,6.03121873061072,30.156093653053603
opportunity,41,11,9.385737799113162e-05,13.3791703167771,NN,2,"{'NNS', 'NN'}",0,opportun,opportun,opportun,0.17446375783791626,16,4.353146825498083,69.65034920796933
oppose,12,6,2.7470452094965352e-05,15.151759820674028,VBP,2,"{'VBP', 'VB'}",0,oppos,oppos,oppos,0.016702227496242672,9,5.18322182405577,46.64899641650193
opposed,28,7,6.409772155491916e-05,13.92936739933758,VBN,3,"{'JJ', 'VBD', 'VBN'}",0,oppos,oppos,oppos,0.055848563001103274,13,4.65270710735699,60.48519239564087
opposes,5,7,1.1446021706235564e-05,16.414794226507823,NNS,2,"{'NNS', 'VBZ'}",0,oppos,oppos,oppos,0.0046134689194179184,1,8.353146825498083,8.353146825498083
opposing,13,8,2.9759656436212466e-05,15.036282603254092,VBG,1,{'VBG'},0,oppos,oppos,oppos,0.15752845015211833,9,5.18322182405577,46.64899641650193
opposite,56,8,0.00012819544310983832,12.92936739933758,NN,7,"{'JJ', 'RP', 'IN', 'RB', 'VBP', 'NNS', 'NN'}",0,opposit,opposit,opposit,0.09262384145143941,11,4.893715206860786,53.83086727546864
opposites,10,9,2.2892043412471128e-05,15.414794226507823,NNS,3,"{'NNS', 'JJ', 'NN'}",0,opposit,opposit,opposit,0.015749040723233083,2,7.353146825498083,14.706293650996166
opposition,85,10,0.00019458236900600457,12.327331385257484,NN,5,"{'JJ', 'IN', 'MD', 'NN', 'NNP'}",0,opposit,opposit,opposit,0.16293658345468776,31,3.3989505151112076,105.36746596844743
oppositional,3,12,6.867613023741338e-06,17.15175982067403,JJ,1,{'JJ'},0,opposit,opposit,opposit,0.03067535768695992,3,6.768184324776926,20.30455297433078
oppositionists,1,14,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,oppositionist,oppositionist,opposit,0.02269876854754914,1,8.353146825498083,8.353146825498083
oppress,1,7,2.2892043412471126e-06,18.736722321395185,VB,1,{'VB'},0,oppress,oppress,oppress,0.018603890479951188,1,8.353146825498083,8.353146825498083
oppressed,24,9,5.4940904189930705e-05,14.151759820674028,JJ,5,"{'JJ', 'VBD', 'VBN', 'IN', 'NN'}",0,oppress,oppress,oppress,0.01900589262059424,12,4.768184324776926,57.218211897323116
oppressing,5,10,1.1446021706235564e-05,16.414794226507823,VBG,1,{'VBG'},0,oppress,oppress,oppress,0.01632774194890942,4,6.353146825498083,25.412587301992332
oppression,19,10,4.349488248369514e-05,14.4887948079516,NN,3,"{'JJ', 'NN', 'NNP'}",0,oppress,oppress,oppress,0.010738501071021894,7,5.545791903440478,38.820543324083346
oppressive,3,10,6.867613023741338e-06,17.15175982067403,JJ,2,"{'JJ', 'NN'}",0,oppress,oppress,oppress,0.0060024133508637945,3,6.768184324776926,20.30455297433078
oppressor,3,9,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,oppressor,oppressor,oppress,0.013246573974317962,3,6.768184324776926,20.30455297433078
oppressors,5,10,1.1446021706235564e-05,16.414794226507823,NN,2,"{'NNS', 'NN'}",0,oppressor,oppressor,oppress,0.014230750947527545,3,6.768184324776926,20.30455297433078
optical,3,7,6.867613023741338e-06,17.15175982067403,JJ,1,{'JJ'},0,optic,optic,opt,0.002768081351650751,1,8.353146825498083,8.353146825498083
optics,1,6,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,optic,optic,opt,0.0009226937838835836,1,8.353146825498083,8.353146825498083
optimism,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,optim,optim,optim,0.0009226937838835836,1,8.353146825498083,8.353146825498083
optimists,1,9,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,optimist,optimist,optim,0.0009226937838835836,1,8.353146825498083,8.353146825498083
optio,1,5,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,optio,optio,optio,0.020373528842678252,1,8.353146825498083,8.353146825498083
or,1947,2,0.004457080852408129,7.80968515267489,CC,9,"{'CC', 'JJ', 'VBN', 'IN', 'RB', 'VBP', 'FW', 'NN', 'NNP'}",1,or,or,or,0.2682783596910541,84,1.9608294027193223,164.70966982842307
oracle,2,6,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,oracl,oracl,orac,0.004093752903261631,2,7.353146825498083,14.706293650996166
oracular,4,8,9.15681736498845e-06,16.736722321395185,JJ,2,"{'JJ', 'NN'}",0,oracular,oracular,oracul,0.011759616275996754,3,6.768184324776926,20.30455297433078
oranges,2,7,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,orang,orang,orang,0.001749166961679004,1,8.353146825498083,8.353146825498083
oranien,1,7,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,oranien,oranien,orany,0.004337044042314685,1,8.353146825498083,8.353146825498083
orator,2,6,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,orat,orat,or,0.010396805203148103,2,7.353146825498083,14.706293650996166
oratorical,1,10,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,orator,orator,or,0.02531256613787298,1,8.353146825498083,8.353146825498083
orators,2,7,4.578408682494225e-06,17.736722321395185,NNS,2,"{'NNS', 'FW'}",0,orat,orat,or,0.46890308119451607,2,7.353146825498083,14.706293650996166
oratory,2,7,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,oratori,oratori,or,0.41783956157300156,2,7.353146825498083,14.706293650996166
orbit,1,5,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,orbit,orbit,orbit,0.06682517460398467,1,8.353146825498083,8.353146825498083
orchid,1,6,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,orchid,orchid,orchid,0.01342949650401621,1,8.353146825498083,8.353146825498083
ordained,4,8,9.15681736498845e-06,16.736722321395185,VBN,2,"{'VB', 'VBN'}",0,ordain,ordain,ordain,0.021989950946614326,2,7.353146825498083,14.706293650996166
ordeal,1,6,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,ordeal,ordeal,ord,0.02269876854754914,1,8.353146825498083,8.353146825498083
order,377,5,0.0008630300366501615,10.178301608126521,NN,7,"{'JJ', 'IN', 'RB', 'VBP', 'NNS', 'NN', 'NNP'}",0,order,order,ord,0.06547743796648413,48,2.7681843247769264,132.87284758929246
ordered,9,7,2.0602839071224014e-05,15.566797319952872,VBD,3,"{'JJ', 'VBD', 'VBN'}",0,order,order,ord,0.017543114178253563,4,6.353146825498083,25.412587301992332
ordering,1,8,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,order,order,ord,0.04719291991806827,1,8.353146825498083,8.353146825498083
orderly,4,7,9.15681736498845e-06,16.736722321395185,JJ,1,{'JJ'},0,orderli,order,ord,0.006770052174635437,3,6.768184324776926,20.30455297433078
orders,17,6,3.8916473801200915e-05,14.649259480144845,NNS,4,"{'NNS', 'JJ', 'NN', 'IN'}",0,order,order,ord,0.01598177041836247,9,5.18322182405577,46.64899641650193
ordinarily,5,10,1.1446021706235564e-05,16.414794226507823,RB,1,{'RB'},0,ordinarili,ordinarili,ordin,0.0019670567667224863,2,7.353146825498083,14.706293650996166
ordinary,51,8,0.00011674942140360274,13.06429697942369,JJ,2,"{'JJ', 'NN'}",0,ordinari,ordinari,ordin,0.27986820332402235,14,4.545791903440478,63.6410866481667
ordinate,2,8,4.578408682494225e-06,17.736722321395185,VB,2,"{'NN', 'VB'}",0,ordin,ordin,ordin,0.0018453875677671672,1,8.353146825498083,8.353146825498083
ordinated,1,9,2.2892043412471126e-06,18.736722321395185,VBD,1,{'VBD'},0,ordin,ordin,ordin,0.0009226937838835836,1,8.353146825498083,8.353146825498083
ordinates,1,9,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,ordin,ordin,ordin,0.004913615779704754,1,8.353146825498083,8.353146825498083
ordnance,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,ordnanc,ordnanc,ordn,0.02531256613787298,1,8.353146825498083,8.353146825498083
ore,5,3,1.1446021706235564e-05,16.414794226507823,NN,1,{'NN'},0,ore,ore,or,0.013801324532506294,3,6.768184324776926,20.30455297433078
ores,2,4,4.578408682494225e-06,17.736722321395185,NNS,1,{'NNS'},0,ore,ore,or,0.020625053890118723,1,8.353146825498083,8.353146825498083
organ,27,5,6.180851721367204e-05,13.981834819231716,NN,3,"{'JJ', 'NN', 'IN'}",0,organ,organ,org,0.11517873727005583,10,5.03121873061072,50.312187306107205
organic,59,7,0.00013506305613357965,12.854079272033344,JJ,3,"{'JJ', 'NN', 'NNP'}",0,organ,organ,org,0.5962190081584727,11,4.893715206860786,53.83086727546864
organisation,15,12,3.4338065118706694e-05,14.829831725786667,NN,1,{'NN'},0,organis,organis,org,0.018300316413381187,8,5.353146825498083,42.825174603984664
organisations,1,13,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,organis,organis,org,0.016672947755485196,1,8.353146825498083,8.353146825498083
organise,2,8,4.578408682494225e-06,17.736722321395185,VB,2,"{'NN', 'VB'}",0,organis,organis,org,0.012890292945253555,2,7.353146825498083,14.706293650996166
organised,10,9,2.2892043412471128e-05,15.414794226507823,JJ,3,"{'JJ', 'VBD', 'VBN'}",0,organis,organis,org,0.016003528560457767,6,5.768184324776926,34.60910594866156
organisers,1,10,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,organis,organis,org,0.026022264253888108,1,8.353146825498083,8.353146825498083
organising,1,10,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,organis,organis,org,0.000874583480839502,1,8.353146825498083,8.353146825498083
organism,10,8,2.2892043412471128e-05,15.414794226507823,NN,2,"{'NN', 'IN'}",0,organ,organ,org,0.13318458890156207,6,5.768184324776926,34.60910594866156
organisms,21,9,4.807329116618937e-05,14.344404898616425,NNS,3,"{'NNS', 'NN', 'PRP'}",0,organ,organ,org,0.10152808974735511,8,5.353146825498083,42.825174603984664
organist,3,8,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,organist,organist,org,0.002768081351650751,1,8.353146825498083,8.353146825498083
organization,74,12,0.00016940112125228636,12.527268955766235,NN,2,"{'JJ', 'NN'}",0,organ,organ,org,0.0761301460814905,22,3.893715206860785,85.66173455093727
organizations,10,13,2.2892043412471128e-05,15.414794226507823,NNS,1,{'NNS'},0,organ,organ,org,0.02507795488198919,4,6.353146825498083,25.412587301992332
organize,8,8,1.83136347299769e-05,15.736722321395185,VB,1,{'VB'},0,organ,organ,org,0.012884377559943937,8,5.353146825498083,42.825174603984664
organized,24,9,5.4940904189930705e-05,14.151759820674028,VBN,4,"{'JJ', 'VBD', 'VBN', 'RB'}",0,organ,organ,org,0.01977181982772978,11,4.893715206860786,53.83086727546864
organizes,1,9,2.2892043412471126e-06,18.736722321395185,VBZ,1,{'VBZ'},0,organ,organ,org,0.010312526945059361,1,8.353146825498083,8.353146825498083
organon,1,7,2.2892043412471126e-06,18.736722321395185,NNP,1,{'NNP'},0,organon,organon,organon,0.0009226937838835836,1,8.353146825498083,8.353146825498083
organs,38,6,8.698976496739028e-05,13.4887948079516,NNS,3,"{'NNS', 'NN', 'IN'}",0,organ,organ,org,0.020805907579305075,11,4.893715206860786,53.83086727546864
orient,3,6,6.867613023741338e-06,17.15175982067403,NN,2,"{'NN', 'NNP'}",0,orient,orient,ory,0.0062342971069521335,2,7.353146825498083,14.706293650996166
oriental,6,8,1.3735226047482676e-05,16.15175982067403,JJ,2,"{'JJ', 'NNP'}",0,orient,orient,ory,0.18333861502198526,4,6.353146825498083,25.412587301992332
origin,80,6,0.00018313634729976902,12.414794226507823,NN,4,"{'VBZ', 'JJ', 'NN', 'NNP'}",0,origin,origin,origin,0.08931875360631701,27,3.598259323334614,97.15300173003457
original,108,8,0.00024723406885468816,11.981834819231716,JJ,2,"{'JJ', 'NN'}",0,origin,origin,origin,0.061610041233711485,26,3.6527071073569903,94.97038479128175
originality,3,11,6.867613023741338e-06,17.15175982067403,NN,1,{'NN'},0,origin,origin,origin,0.006220994446254703,3,6.768184324776926,20.30455297433078
originally,50,10,0.00011446021706235564,13.09286613162046,RB,2,"{'NNP', 'RB'}",0,origin,origin,origin,0.21312847091616677,18,4.18322182405577,75.29799283300386
originals,3,9,6.867613023741338e-06,17.15175982067403,NNS,2,"{'NNS', 'VBD'}",0,origin,origin,origin,0.007054293286607699,2,7.353146825498083,14.706293650996166
originate,3,9,6.867613023741338e-06,17.15175982067403,VB,1,{'VB'},0,origin,origin,origin,0.008392293876407214,3,6.768184324776926,20.30455297433078
originated,9,10,2.0602839071224014e-05,15.566797319952872,VBD,3,"{'VBD', 'VBZ', 'VBN'}",0,origin,origin,origin,0.04230223581022255,9,5.18322182405577,46.64899641650193
originates,2,10,4.578408682494225e-06,17.736722321395185,VBZ,1,{'VBZ'},0,origin,origin,origin,0.0018453875677671672,1,8.353146825498083,8.353146825498083
originating,3,11,6.867613023741338e-06,17.15175982067403,VBG,2,"{'VBG', 'NN'}",0,origin,origin,origin,0.4857045874756331,3,6.768184324776926,20.30455297433078
originator,1,10,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,origin,origin,origin,0.02120088026776163,1,8.353146825498083,8.353146825498083
originators,1,11,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,origin,origin,origin,0.026022264253888108,1,8.353146825498083,8.353146825498083
origines,2,8,4.578408682494225e-06,17.736722321395185,NNS,2,"{'NNS', 'NNP'}",0,origin,origin,origin,0.00867408808462937,1,8.353146825498083,8.353146825498083
ornament,2,8,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,ornament,ornament,orna,0.0064779172530623815,2,7.353146825498083,14.706293650996166
ornamental,1,10,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,ornament,ornament,orna,0.01342949650401621,1,8.353146825498083,8.353146825498083
ornaments,3,9,6.867613023741338e-06,17.15175982067403,NNS,2,"{'NNS', 'NN'}",0,ornament,ornament,orna,0.014393036868390635,2,7.353146825498083,14.706293650996166
orphaned,1,8,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,orphan,orphan,orph,0.02239449551071872,1,8.353146825498083,8.353146825498083
orthodox,5,8,1.1446021706235564e-05,16.414794226507823,JJ,2,"{'JJ', 'NN'}",0,orthodox,orthodox,orthodox,1.0052360843310821,4,6.353146825498083,25.412587301992332
orthodoxy,2,9,4.578408682494225e-06,17.736722321395185,IN,2,"{'VBP', 'IN'}",0,orthodoxi,orthodoxi,orthodoxy,0.3066871927717732,2,7.353146825498083,14.706293650996166
orthographically,1,16,2.2892043412471126e-06,18.736722321395185,RB,1,{'RB'},0,orthograph,orthograph,orthograph,0.000874583480839502,1,8.353146825498083,8.353146825498083
orthography,1,11,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,orthographi,orthographi,orthograph,0.000874583480839502,1,8.353146825498083,8.353146825498083
oscillations,1,12,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,oscil,oscil,oscil,0.04589641112911035,1,8.353146825498083,8.353146825498083
ossified,2,8,4.578408682494225e-06,17.736722321395185,VBP,2,"{'VBP', 'JJ'}",0,ossifi,ossifi,oss,0.006447896143277423,2,7.353146825498083,14.706293650996166
ossify,1,6,2.2892043412471126e-06,18.736722321395185,VB,1,{'VB'},0,ossifi,ossifi,oss,0.018603890479951188,1,8.353146825498083,8.353146825498083
ostensible,1,10,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,ostens,ostens,ostens,0.9281274250553425,1,8.353146825498083,8.353146825498083
ostensibly,1,10,2.2892043412471126e-06,18.736722321395185,RB,1,{'RB'},0,ostens,ostens,ostens,0.033412587301992334,1,8.353146825498083,8.353146825498083
ostentation,1,11,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,ostent,ostent,ost,0.004913615779704754,1,8.353146825498083,8.353146825498083
ostracised,1,10,2.2892043412471126e-06,18.736722321395185,VBN,1,{'VBN'},0,ostracis,ostracis,ostrac,0.004337044042314685,1,8.353146825498083,8.353146825498083
ostracizing,1,11,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,ostrac,ostrac,ostrac,0.019246882086401112,1,8.353146825498083,8.353146825498083
other,1109,5,0.002538727614443048,8.621678671233475,JJ,5,"{'JJ', 'IN', 'VB', 'VBP', 'NN'}",1,other,other,oth,0.22427414939601079,84,1.9608294027193223,164.70966982842307
others,153,6,0.00035024826421080823,11.479334478702533,NNS,9,"{'JJ', 'IN', 'VB', 'VBP', 'PRP', 'NNS', 'MD', 'NN', 'NNP'}",0,other,other,oth,0.20217235687930044,32,3.3531468254980825,107.30069841593864
otherwise,63,9,0.0001442198734985681,12.759442397895269,RB,8,"{'JJ', 'VBN', 'IN', 'VB', 'RB', 'NNS', 'NN', 'NNP'}",0,otherwis,otherwis,otherw,0.09284568168798513,19,4.105219312054497,77.99916692903544
ought,21,5,4.807329116618937e-05,14.344404898616425,MD,1,{'MD'},0,ought,ought,ought,0.013252559131173805,8,5.353146825498083,42.825174603984664
our,648,3,0.0014834044131281292,9.39687231851056,PRP$,2,"{'NNP', 'PRP$'}",1,our,our,our,0.3179374663393357,55,2.571787111973423,141.44829115853827
ours,8,4,1.83136347299769e-05,15.736722321395185,NN,5,"{'JJ', 'VB', 'VBG', 'NNS', 'NN'}",1,our,our,our,0.002902819215174457,3,6.768184324776926,20.30455297433078
ourselves,36,9,8.241135628489606e-05,13.566797319952872,PRP,6,"{'JJ', 'VB', 'VBP', 'PRP', 'NNS', 'NN'}",1,ourselv,ourselv,ourselv,0.13442009375803846,17,4.265683984247743,72.51662773221163
out,555,3,0.0012705084093921476,9.620378360157716,IN,9,"{'JJ', 'RP', 'IN', 'VB', 'RB', 'VBP', 'PRP', 'NNS', 'NN'}",1,out,out,out,0.17279566948172143,67,2.28705763504031,153.23286154770076
outbade,1,7,2.2892043412471126e-06,18.736722321395185,IN,1,{'IN'},0,outbad,outbad,outbad,0.033412587301992334,1,8.353146825498083,8.353146825498083
outbreak,14,8,3.204886077745958e-05,14.92936739933758,NN,3,"{'JJ', 'NN', 'NNP'}",0,outbreak,outbreak,outbreak,0.03167844259532603,8,5.353146825498083,42.825174603984664
outbreaks,3,9,6.867613023741338e-06,17.15175982067403,NNS,2,"{'NNS', 'NN'}",0,outbreak,outbreak,outbreak,0.027460960865656317,3,6.768184324776926,20.30455297433078
outburst,1,8,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,outburst,outburst,outburst,0.000874583480839502,1,8.353146825498083,8.353146825498083
outbursts,2,9,4.578408682494225e-06,17.736722321395185,NNS,1,{'NNS'},0,outburst,outburst,outburst,0.23019195487836255,2,7.353146825498083,14.706293650996166
outcast,1,7,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,outcast,outcast,outcast,0.000874583480839502,1,8.353146825498083,8.353146825498083
outcasts,1,8,2.2892043412471126e-06,18.736722321395185,NNS,1,{'NNS'},0,outcast,outcast,outcast,0.000874583480839502,1,8.353146825498083,8.353146825498083
outclassed,1,10,2.2892043412471126e-06,18.736722321395185,VBN,1,{'VBN'},0,outclass,outclass,outclass,0.0009226937838835836,1,8.353146825498083,8.353146825498083
outcome,65,7,0.00014879828218106232,12.71435450836673,NN,2,"{'NN', 'NNP'}",0,outcom,outcom,outcom,0.021422419988248474,4,6.353146825498083,25.412587301992332
outcry,2,6,4.578408682494225e-06,17.736722321395185,NN,1,{'NN'},0,outcri,outcri,outcry,0.02469698227259682,2,7.353146825498083,14.706293650996166
outdoor,1,7,2.2892043412471126e-06,18.736722321395185,RP,1,{'RP'},0,outdoor,outdoor,outdo,0.000874583480839502,1,8.353146825498083,8.353146825498083
outer,22,5,5.036249550743648e-05,14.277290702757888,NN,2,"{'JJ', 'NN'}",0,outer,outer,out,0.1737942476365147,7,5.545791903440478,38.820543324083346
outgrew,1,7,2.2892043412471126e-06,18.736722321395185,VBD,1,{'VBD'},0,outgrew,outgrew,outgrew,0.004913615779704754,1,8.353146825498083,8.353146825498083
outgrown,6,8,1.3735226047482676e-05,16.15175982067403,VBN,2,"{'VBN', 'IN'}",0,outgrown,outgrown,outgrown,0.01128563831749417,5,6.03121873061072,30.156093653053603
outgrowth,4,9,9.15681736498845e-06,16.736722321395185,NN,1,{'NN'},0,outgrowth,outgrowth,outgrow,0.013205809315659197,3,6.768184324776926,20.30455297433078
outhouses,1,9,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,outhous,outhous,outh,0.000874583480839502,1,8.353146825498083,8.353146825498083
outlaw,2,6,4.578408682494225e-06,17.736722321395185,VB,2,"{'NN', 'VB'}",0,outlaw,outlaw,outlaw,0.041311117474313,2,7.353146825498083,14.706293650996166
outlawed,1,8,2.2892043412471126e-06,18.736722321395185,JJ,1,{'JJ'},0,outlaw,outlaw,outlaw,0.000874583480839502,1,8.353146825498083,8.353146825498083
outlawing,1,9,2.2892043412471126e-06,18.736722321395185,VBG,1,{'VBG'},0,outlaw,outlaw,outlaw,0.04666562472345298,1,8.353146825498083,8.353146825498083
outlaws,1,7,2.2892043412471126e-06,18.736722321395185,NN,1,{'NN'},0,outlaw,outlaw,outlaw,0.049136157797047546,1,8.353146825498083,8.353146825498083
